SALSIPUEDES;140210161;140210161;-31,134927;-64,287333;COLON;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>140210161</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;9842;;9842;2683;17;4;1729;3036;2967;389;2927;109;150;41;232;131
AREA SIN GOBIERNO;620350000;620350000;-39,866718292;-68,703437805;EL CUY;RÍO NEGRO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>620350000</Literal></PropertyIsEqualTo></Filter>;;;;;;;;;;;;;;;;;;;;
SAN CARLOS;500910091;500910091;-33,774449;-69,049091;SAN CARLOS;MENDOZA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>500910091</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;32631;;32631;7114;2459;4053;6533;8985;8568;2404;8430;555;814;259;968;457
AREA SIN GOBIERNO;260420000;260420000;-43,483531952;-66,1457901;GAIMAN;CHUBUT;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>260420000</Literal></PropertyIsEqualTo></Filter>;;;;;;;;;;;;;;;;;;;;
SANTA TERESA;820282518;820282518;-33,438547;-60,791154;CONSTITUCION;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>820282518</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;3149;;3149;1094;2;2;969;1137;1130;176;1101;36;49;13;32;16
CHACHARRAMENDI;421545049;421545049;-37,331815;-65,650773;UTRACAN;LA PAMPA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>421545049</Literal></PropertyIsEqualTo></Filter>;Comision de Fomento;;;;399;;399;93;1;0;138;155;152;66;155;0;5;5;7;2
SAN MARTIN;500980098;500980098;-33,073218;-68,460513;SAN MARTIN;MENDOZA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>500980098</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;118220;;118220;28965;17399;16176;32035;32730;31435;8084;30409;2321;3158;837;3011;1428
CHOLILA;260140014;260140014;-42,510531;-71,435155;CUSHAMEN;CHUBUT;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>260140014</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;2228;;2228;605;439;511;563;704;671;169;686;18;48;30;76;25
LA PUERTA;141050910;141050910;-30,892605;-63,253271;RIO PRIMERO;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>141050910</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;2185;;2185;668;7;3;569;668;652;84;641;27;31;4;44;25
LA CUMBRE;140910693;140910693;-30,979246;-64,490909;PUNILLA;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>140910693</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;7761;;7761;2395;39;347;2092;2486;2434;415;2420;66;88;22;134;68
LOS RALOS;900148140;900148140;-26,891469;-65,013182;CRUZ ALTA;TUCUMÁN;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>900148140</Literal></PropertyIsEqualTo></Filter>;Comuna Rural;;;;10052;;10052;1895;50;6;2250;2334;2191;872;2134;200;366;166;382;172
SUIPACHA;067840784;067840784;-34,771262;-59,687918;SUIPACHA;BUENOS AIRES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>067840784</Literal></PropertyIsEqualTo></Filter>;Municipio/Partido;;;;10081;;10081;2492;1343;2084;3204;3204;3171;636;3120;84;143;59;149;88
LANTERI;820492826;820492826;-28,842971;-59,637929;GENERAL OBLIGADO;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>820492826</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;2559;;2559;447;53;0;677;705;637;220;691;14;102;88;118;57
CAFAYATE;660210056;660210056;-26,076538;-65,98629;CAFAYATE;SALTA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>660210056</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;14850;;14850;3234;2786;0;3177;3555;3318;719;2892;663;867;204;692;329
ALTA ITALIA;421330021;421330021;-35,33386;-64,118241;REALICO;LA PAMPA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>421330021</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;1529;;1529;503;10;493;323;538;536;0;536;2;3;1;6;3
CAMPO GALLO;860140014;860140014;-26,581589;-62,852138;ALBERDI;SANTIAGO DEL ESTERO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>860140014</Literal></PropertyIsEqualTo></Filter>;Municipio de Tercera;;;;6222;;6222;1150;0;0;1345;1392;1297;135;1286;106;229;123;291;150
AREA SIN GOBIERNO;620840000;620840000;-41,214345515;-66,338309668;VALCHETA;RÍO NEGRO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>620840000</Literal></PropertyIsEqualTo></Filter>;;;;;;;;;;;;;;;;;;;;
FORMOSA;340140028;340140028;-26,182822;-58,173393;FORMOSA;FORMOSA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>340140028</Literal></PropertyIsEqualTo></Filter>;Municipio de Primera;;;;222218;;222218;55435;37135;0;47815;59199;56927;12735;52943;6256;9608;3352;8630;4071
LOBERIA;064760476;064760476;-38,165273;-58,78223;LOBERIA;BUENOS AIRES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>064760476</Literal></PropertyIsEqualTo></Filter>;Municipio/Partido;;;;17523;;17523;4818;3611;3343;5555;5902;5840;1170;5750;152;248;96;243;108
VILLA VIL;100350119;100350119;-27,071081;-66,83077;BELEN;CATAMARCA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>100350119</Literal></PropertyIsEqualTo></Filter>;Municipio de Tercera;;;;1933;;1933;224;1;0;424;424;246;124;365;59;237;178;203;26
SANTA ROSA DE CALAMUCHITA;140070035;140070035;-32,099451;-64,533759;CALAMUCHITA;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>140070035</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;12830;;12830;3843;55;1227;4020;4020;3950;508;3820;200;319;119;329;177
ARROYO LOS BERROS;620845147;620845147;-41,437254;-66,095077;VALCHETA;RÍO NEGRO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>620845147</Literal></PropertyIsEqualTo></Filter>;Comision de Fomento;;;;168;;168;54;0;0;53;54;52;20;53;1;2;1;4;2
LAS HERAS;780140028;780140028;-46,542455;-68,934177;DESEADO;SANTA CRUZ;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>780140028</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;17821;;17821;5313;1976;5195;4682;5432;5329;673;5001;431;626;195;599;340
LUCAS SUR PRIMERO;301139940;301139940;-31,628355;-58,897689;VILLAGUAY;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>301139940</Literal></PropertyIsEqualTo></Filter>;Junta de Gobierno IV;;;;620;;620;10;1;0;180;200;179;84;198;2;16;14;28;8
VISTA ALEGRE;580350091;580350091;-38,727712;-68,172144;CONFLUENCIA;NEUQUÉN;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>580350091</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;3178;;3178;753;12;621;881;919;850;203;880;39;101;62;170;59
ALPACHIRI Y EL MOLINO;900218161;900218161;-27,336464;-65,756071;CHICLIGASTA;TUCUMÁN;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>900218161</Literal></PropertyIsEqualTo></Filter>;Comuna Rural;;;;5194;;5194;862;25;6;1118;1189;1069;372;1115;74;221;147;316;113
POSTA CAMBIO ZALAZAR;340359084;340359084;-24,211585;-60,198667;PATIÑO;FORMOSA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>340359084</Literal></PropertyIsEqualTo></Filter>;Junta Vecinal;;;;603;;603;120;0;0;147;166;160;49;161;5;35;30;37;20
PASO FLORES;620705035;620705035;-40,602085545;-70,696542459;PILCANIYEU;RÍO NEGRO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>620705035</Literal></PropertyIsEqualTo></Filter>;Comision de Fomento;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EL SOMBRERO;180420073;180420073;-27,703544;-58,768606;EMPEDRADO;CORRIENTES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>180420469</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SAN ISIDRO;180700143;180700143;-29,498549;-59,316581;GOYA;CORRIENTES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>180700143</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PAGO DE LOS DESEOS;181260318;181260318;-28,204321;-58,466298;SALADAS;CORRIENTES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>181260483</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3 DE ABRIL;180070010;180070010;-28,380885;-58,948096;BELLA VISTA;CORRIENTES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>180070462</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
EL ESPINILLO;220630165;220630165;-25,41767;-60,413968;GENERAL GUEMES;CHACO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>220630483</Literal></PropertyIsEqualTo></Filter>;Municipio de Tercera;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGUAS BLANCAS;661260290;661260290;-22,724561;-64,346319;ORAN;SALTA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>661260420</Literal></PropertyIsEqualTo></Filter>;Municipio de Tercera;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COLONIA TERESA;820983704;820983704;-30,258435;-59,970723;SAN JAVIER;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>820984212</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CUBANEA;620075007;620075007;-40,633583;-63,509506;ADOLFO ALSINA;RÍO NEGRO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>620075273</Literal></PropertyIsEqualTo></Filter>;Comision de Fomento;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CHIPAUQUIL;620845175;620845175;-40,960491;-66,642188;VALCHETA;RÍO NEGRO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>620845175</Literal></PropertyIsEqualTo></Filter>;Comision de Fomento;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PILO LIL;580215028;580215028;-39,60386091;-70,934991533;CATAN LIL;NEUQUÉN;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>580215028</Literal></PropertyIsEqualTo></Filter>;Comision de Fomento;;;;106;;106;3;0;0;29;32;32;0;32;0;5;5;6;2
GUAÑACOS;580775077;580775077;-37,2692894;-70,7661301;MINAS;NEUQUÉN;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>580775077</Literal></PropertyIsEqualTo></Filter>;Comision de Fomento;;;;286;;286;2;0;0;65;79;74;0;79;0;10;10;15;5
LOS CHAÑARITOS (RÍO SEGUNDO);141192819;141192819;-31,402138;-63,332103;RIO SEGUNDO;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>141192819</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;219;;219;63;0;1;64;66;66;0;64;2;4;2;2;0
DOÑA LUISA;860846462;860846462;-27,7;-64,7333;GUASAYAN;SANTIAGO DEL ESTERO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>860846462</Literal></PropertyIsEqualTo></Filter>;Comision Municipal;;;;476;;476;0;0;0;104;120;100;14;89;31;62;31;31;13
SABAGASTA;861686602;861686602;-28,628067;-63,493911;SALAVINA;SANTIAGO DEL ESTERO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>861686602</Literal></PropertyIsEqualTo></Filter>;Comision Municipal;;;;431;;431;0;0;0;109;112;95;38;110;2;77;75;25;8
MISION NUEVA POMPEYA;220630196;220630196;-24,933442;-61,4847;GENERAL GUEMES;CHACO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>220630196</Literal></PropertyIsEqualTo></Filter>;Municipio de Tercera;;;;4194;;4194;630;20;0;955;1174;934;230;925;249;538;289;467;183
ALDEA APELEG;260848140;260848140;-44,705252;-70,846001;RIO SENGUER;CHUBUT;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>260848140</Literal></PropertyIsEqualTo></Filter>;Comuna Rural;;;;126;;126;43;0;0;37;43;42;21;40;3;3;0;2;0
CAMPO PIAGGIO;821053743;821053743;-31,95373;-61,290612;SAN JERONIMO;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>821053743</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;86;;86;0;0;0;29;32;30;0;31;1;2;1;2;0
LAPACHITO;220560147;220560147;-27,15879;-59,390398;GENERAL DONOVAN;CHACO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>220560147</Literal></PropertyIsEqualTo></Filter>;Municipio de Tercera;;;;1231;;1231;283;7;0;250;331;316;107;322;9;33;24;52;22
COLONIAS UNIDAS;221540448;221540448;-26,700097;-59,627742;SARGENTO CABRAL;CHACO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>221540448</Literal></PropertyIsEqualTo></Filter>;Municipio de Tercera;;;;3954;;3954;787;136;0;1052;1093;996;302;984;109;154;45;209;79
LOS TALARES;140772420;140772420;-31,375412;-65,038601;POCHO;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>140772420</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;157;;157;1;0;0;55;56;36;19;56;0;13;13;22;1
LA RANCHERITA;141473029;141473029;-31,757468;-64,44869;SANTA MARÍA;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>141473029</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;129;;129;33;1;0;37;40;40;18;39;1;1;0;3;3
CAROLINA;180700137;180700137;-29,145771;-59,182084;GOYA;CORRIENTES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>180700137</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;1659;;1659;99;4;0;321;433;375;181;423;10;100;90;97;34
VILLA OLIVARI;180840186;180840186;-27,632947;-56,906201;ITUZAINGO;CORRIENTES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>180840186</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;1354;;1354;272;8;0;304;313;297;100;302;11;77;66;87;34
COLONIA PANDO;181610417;181610417;-28,525215;-58,486935;SAN ROQUE;CORRIENTES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>181610417</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;1287;;1287;141;1;0;266;300;243;132;292;8;96;88;103;42
COLONIA SAN ANSELMO Y ALEDAÑAS;300089007;300089007;-32,332649;-58,180369;COLON;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300089007</Literal></PropertyIsEqualTo></Filter>;Junta de Gobierno III;;;;318;;318;3;1;1;92;109;102;41;108;1;4;3;8;3
COSTA GRANDE;300219105;300219105;-32,138275;-60,433033;DIAMANTE;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300219105</Literal></PropertyIsEqualTo></Filter>;Junta de Gobierno II;;;;731;;731;3;1;0;210;221;210;74;210;11;14;3;20;8
COLONIA LA ARGENTINA;300289140;300289140;-31,0793;-58,015499;FEDERACION;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300289140</Literal></PropertyIsEqualTo></Filter>;Junta de Gobierno IV;;;;458;;458;51;54;0;92;130;129;49;127;3;8;5;12;3
LA FLORIDA;300289155;300289155;-30,671492;-58,015931;FEDERACION;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300289155</Literal></PropertyIsEqualTo></Filter>;Junta de Gobierno III;;;;406;;406;2;10;0;87;123;120;32;121;2;7;5;5;2
SAN ROQUE;300289185;300289185;-30,70681;-57,887849;FEDERACION;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300289185</Literal></PropertyIsEqualTo></Filter>;Junta de Gobierno IV;;;;228;;228;0;0;0;50;59;58;0;59;0;1;1;3;0
ARROYO LAS TUNAS;300359192;300359192;-30,730065;-59,013137;FEDERAL;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300359192</Literal></PropertyIsEqualTo></Filter>;Junta de Gobierno IV;;;;148;;148;0;0;0;41;46;46;0;46;0;6;6;8;2
BANDERAS;300359193;300359193;-30,789241;-59,16012;FEDERAL;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300359193</Literal></PropertyIsEqualTo></Filter>;Junta de Gobierno III;;;;235;;235;0;0;0;77;79;59;44;79;0;22;22;29;5
DISTRITO DIEGO LOPEZ;300359195;300359195;-31,049381;-58,984875;FEDERAL;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300359195</Literal></PropertyIsEqualTo></Filter>;Junta de Gobierno IV;;;;283;;283;1;1;0;99;102;99;45;101;1;11;10;7;2
SANTA LUCIA;300359225;300359225;-30,874467;-58,523086;FEDERAL;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300359225</Literal></PropertyIsEqualTo></Filter>;Junta de Gobierno III;;;;131;;131;0;0;0;35;41;38;26;41;0;7;7;6;1
DISTRITO CHAÑAR;300429230;300429230;-30,308158;-58,818069;FELICIANO;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300429230</Literal></PropertyIsEqualTo></Filter>;Junta de Gobierno IV;;;;642;;642;0;0;0;129;160;149;62;158;2;50;48;37;12
