GLEW;060280028010005;060280028010005;-34,886011418;-58,381830184;ALMIRANTE BROWN;ALMIRANTE BROWN;BUENOS AIRES;;
LONGCHAMPS;060280028010007;060280028010007;-34,860945026;-58,389147692;ALMIRANTE BROWN;ALMIRANTE BROWN;BUENOS AIRES;;
DON ORIONE;060280028010004;060280028010004;-34,821075164;-58,344745799;ALMIRANTE BROWN;ALMIRANTE BROWN;BUENOS AIRES;;
SAN FRANCISCO SOLANO;060280028010011;060280028010011;-34,786674358;-58,321936352;ALMIRANTE BROWN;ALMIRANTE BROWN;BUENOS AIRES;;
BELL VILLE;141821610060000;141821610060000;-32,628560075;-62,689114908;BELL VILLE;UNION;CÓRDOBA;;
COLONIA COMPIANI;141821610000022;141821610000022;-32,567857;-62,6776939;BELL VILLE;UNION;CÓRDOBA;;
CALETA OLIVIA;780140021010000;780140021010000;-46,44594923;-67,525156497;CALETA OLIVIA;DESEADO;SANTA CRUZ;;
NUEVA VIZCAYA;300359215040000;300359215040000;-30,968514977;-58,612747928;NUEVA VIZCAYA;FEDERAL;ENTRE RÍOS;;
TORTUGUITAS;064120412010003;064120412010003;-34,491848399;-58,786378032;JOSE C PAZ;JOSE C PAZ;BUENOS AIRES;;
DEL VISO;064120412010001;064120412010001;-34,480495795;-58,804258898;JOSE C PAZ;JOSE C PAZ;BUENOS AIRES;;
JOSE C. PAZ;064120412010002;064120412010002;-34,521161197;-58,770881113;JOSE C PAZ;JOSE C PAZ;BUENOS AIRES;;
GARZA;861826287010000;861826287010000;-28,164064062;-63,469345611;GARZA;SARMIENTO;SANTIAGO DEL ESTERO;;
LA VIGIA;066860686000018;066860686000018;-34,3064955;-60,6245184;ROJAS;ROJAS;BUENOS AIRES;;
LA VUELTA;066860686000019;066860686000019;-34,3166668;-60,7466182;ROJAS;ROJAS;BUENOS AIRES;;
ROBERTO CANO;066860686050000;066860686050000;-34,087651518;-60,667256401;ROJAS;ROJAS;BUENOS AIRES;;
SANTA FELISA;066860686000028;066860686000028;-34,2870114;-60,6908135;ROJAS;ROJAS;BUENOS AIRES;;
LA SOLEDAD;066860686000014;066860686000014;-34,307846;-61,0004538;ROJAS;ROJAS;BUENOS AIRES;;
LA CALDERA;066860686000007;066860686000007;-34,181495666;-60,797481537;ROJAS;ROJAS;BUENOS AIRES;;
LOS INDIOS;066860686030000;066860686030000;-34,373569611;-60,652371027;ROJAS;ROJAS;BUENOS AIRES;;
LA CONCEPCION;066860686000008;066860686000008;-34,20364677;-60,952852022;ROJAS;ROJAS;BUENOS AIRES;;
LA ROJERA;066860686000012;066860686000012;-34,1578906;-60,7016991;ROJAS;ROJAS;BUENOS AIRES;;
LA BEBA;066860686010000;066860686010000;-34,154438787;-61,012871117;ROJAS;ROJAS;BUENOS AIRES;;
BARRIO LAS MARGARITAS;066860686060001;066860686060001;-34,193237415;-60,6820265;ROJAS;ROJAS;BUENOS AIRES;;
LAS CARABELAS;066860686020000;066860686020000;-34,038100265;-60,868526417;ROJAS;ROJAS;BUENOS AIRES;;
LAS POLVAREDAS;066860686000021;066860686000021;-34,1614703;-60,6092371;ROJAS;ROJAS;BUENOS AIRES;;
LA VUELTA CHICA;066860686000020;066860686000020;-34,352424622;-60,745353699;ROJAS;ROJAS;BUENOS AIRES;;
HUNTER;066860686000004;066860686000004;-34,2433108;-60,532499;ROJAS;ROJAS;BUENOS AIRES;;
VILLA MANUEL POMAR;066860686080000;066860686080000;-33,91595088;-60,937938024;ROJAS;ROJAS;BUENOS AIRES;;
LA TIGRA;066860686000015;066860686000015;-34,006214142;-60,98638916;ROJAS;ROJAS;BUENOS AIRES;;
ROJAS;066860686060002;066860686060002;-34,187229226;-60,717941192;ROJAS;ROJAS;BUENOS AIRES;;
ESTACION SOL DE MAYO;066860686070000;066860686070000;-34,268944851;-60,871777342;ROJAS;ROJAS;BUENOS AIRES;;
RAFAEL OBLIGADO;066860686040000;066860686040000;-34,358813249;-60,784569326;ROJAS;ROJAS;BUENOS AIRES;;
VILLA PARQUE CECIR;066860686060003;066860686060003;-34,170717599;-60,743833682;ROJAS;ROJAS;BUENOS AIRES;;
LA VERDE;066860686000017;066860686000017;-34,0764093;-60,9715417;ROJAS;ROJAS;BUENOS AIRES;;
SAN BASILIO;066860686000027;066860686000027;-34,4720436;-60,6832105;ROJAS;ROJAS;BUENOS AIRES;;
VILLA GENERAL MITRE;860070007040000;860070007040000;-29,139635716;-62,562396054;PINTO;AGUIRRE;SANTIAGO DEL ESTERO;;
SAN ROQUE;140072007000058;140072007000058;-32,2162493;-64,6720222;AMBOY;CALAMUCHITA;CÓRDOBA;;
CERRO PELADO;140072007000016;140072007000016;-32,2183924;-64,6415206;AMBOY;CALAMUCHITA;CÓRDOBA;;
AMBOY;140072007010000;140072007010000;-32,175916522;-64,576548317;AMBOY;CALAMUCHITA;CÓRDOBA;;
FLORIDA NEGRA;780420000000029;780420000000029;-48,420131683;-67,354904175;AREA SIN GOBIERNO;MAGALLANES;SANTA CRUZ;;
BELLA VISTA;780420000000002;780420000000002;-49,064224243;-68,324668884;AREA SIN GOBIERNO;MAGALLANES;SANTA CRUZ;;
EL SALADO;780420000000004;780420000000004;-48,731674194;-67,701408386;AREA SIN GOBIERNO;MAGALLANES;SANTA CRUZ;;
SUARDI;820913666260000;820913666260000;-30,536145346;-61,961680584;SUARDI;SAN CRISTOBAL;SANTA FE;;
COLONIA SAN JOSE;380946175010001;380946175010001;-23,402354468;-65,391045155;HUACALERA;TILCARA;JUJUY;;
ALONSO;380946175000005;380946175000005;-23,44775;-65,24884;HUACALERA;TILCARA;JUJUY;;
VOLCAN DE YACORAITE;380946175000075;380946175000075;-23,326789;-65,47565899;HUACALERA;TILCARA;JUJUY;;
YACORAITE;380946175010002;380946175010002;-23,402354468;-65,391045155;HUACALERA;TILCARA;JUJUY;;
HUACALERA;380946175020000;380946175020000;-23,43416426;-65,351334137;HUACALERA;TILCARA;JUJUY;;
LA TOMA;740210042060000;740210042060000;-33,05443762;-65,62269821;LA TOMA;CORONEL PRINGLES;SAN LUIS;;
MAQUINCHAO;620910266070000;620910266070000;-41,247516564;-68,700341069;MAQUINCHAO;25 DE MAYO;RÍO NEGRO;;
CALLE ANGOSTA;063010301000003;063010301000003;-35,834410002;-58,477360025;GENERAL BELGRANO;GENERAL BELGRANO;BUENOS AIRES;;
NEWTON;063010301000013;063010301000013;-35,9302358;-58,7735013;GENERAL BELGRANO;GENERAL BELGRANO;BUENOS AIRES;;
SAN MARTIN;063010301000014;063010301000014;-35,8099286;-58,7384442;GENERAL BELGRANO;GENERAL BELGRANO;BUENOS AIRES;;
CHAS;063010301000004;063010301000004;-35,8738986;-58,5835485;GENERAL BELGRANO;GENERAL BELGRANO;BUENOS AIRES;;
GENERAL BELGRANO;063010301010000;063010301010000;-35,769457736;-58,49446151;GENERAL BELGRANO;GENERAL BELGRANO;BUENOS AIRES;;
LA VERDE;063010301000012;063010301000012;-35,7960497;-58,5902581;GENERAL BELGRANO;GENERAL BELGRANO;BUENOS AIRES;;
GORCHS;063010301020000;063010301020000;-35,673372963;-58,958299957;GENERAL BELGRANO;GENERAL BELGRANO;BUENOS AIRES;;
EL DESCANSO;063010301000006;063010301000006;-35,780645752;-58,495208405;GENERAL BELGRANO;GENERAL BELGRANO;BUENOS AIRES;;
COLONIA EL SALADO;063010301000005;063010301000005;-35,848590002;-58,416280028;GENERAL BELGRANO;GENERAL BELGRANO;BUENOS AIRES;;
LAVALLE;180910203030000;180910203030000;-29,02498125;-59,18185701;LAVALLE;LAVALLE;CORRIENTES;;
PUERTO VIEJO;180910203000039;180910203000039;-29,0035214;-59,1726468;LAVALLE;LAVALLE;CORRIENTES;;
LA LOMA;180910203000027;180910203000027;-28,9843867;-59,1486856;LAVALLE;LAVALLE;CORRIENTES;;
RINCON DE SANTA LUCIA;180910203000042;180910203000042;-29,023997348;-59,143363895;LAVALLE;LAVALLE;CORRIENTES;;
RINCON DE SOTO;180910203000043;180910203000043;-29,065367;-59,2059937;LAVALLE;LAVALLE;CORRIENTES;;
ENRIQUE URIEN;220980315020000;220980315020000;-27,558725149;-60,525990754;ENRIQUE URIEN;MAYOR LUIS J FONTANA;CHACO;;
LA VIRUELA;220980315000024;220980315000024;-27,864801534;-60,367819508;ENRIQUE URIEN;MAYOR LUIS J FONTANA;CHACO;;
LA MANUELA;220980315000018;220980315000018;-27,87571085;-60,648021505;ENRIQUE URIEN;MAYOR LUIS J FONTANA;CHACO;;
LA CARLOTA;220980315000016;220980315000016;-27,644956582;-60,707730774;ENRIQUE URIEN;MAYOR LUIS J FONTANA;CHACO;;
CAMPO COLLA;820703239000005;820703239000005;-31,768503;-61,3988686;SANTA CLARA DE BUENA VISTA;LAS COLONIAS;SANTA FE;;
LAS HIGUERITAS;820703239000031;820703239000031;-31,8169489;-61,1663277;SANTA CLARA DE BUENA VISTA;LAS COLONIAS;SANTA FE;;
CORONEL RODRIGUEZ;820703239000018;820703239000018;-31,7032972;-61,2418905;SANTA CLARA DE BUENA VISTA;LAS COLONIAS;SANTA FE;;
SANTA CLARA DE BUENA VISTA;820703239290000;820703239290000;-31,76579633;-61,321023639;SANTA CLARA DE BUENA VISTA;LAS COLONIAS;SANTA FE;;
EL MOJON;141120000000030;141120000000030;-30,088494983;-63,453583662;AREA SIN GOBIERNO;RIO SECO;CÓRDOBA;;
EL GUANACO;141120000000026;141120000000026;-29,954778771;-63,333269786;AREA SIN GOBIERNO;RIO SECO;CÓRDOBA;;
LA MAZA;141120000000050;141120000000050;-30,148834229;-63,717662811;AREA SIN GOBIERNO;RIO SECO;CÓRDOBA;;
SANTA CATALINA;141120000000106;141120000000106;-29,899700165;-63,525772095;AREA SIN GOBIERNO;RIO SECO;CÓRDOBA;;
LA PIEDRA BLANCA;141120000000054;141120000000054;-29,958992368;-63,829392382;AREA SIN GOBIERNO;RIO SECO;CÓRDOBA;;
AGUA DE ORO;141120000000001;141120000000001;-29,8135599;-63,75524;AREA SIN GOBIERNO;RIO SECO;CÓRDOBA;;
POZO DE MOLINA;141120000000087;141120000000087;-29,951206207;-63,025436401;AREA SIN GOBIERNO;RIO SECO;CÓRDOBA;;
POZO DEL SIMBOL;141120000000088;141120000000088;-29,852395572;-63,086078117;AREA SIN GOBIERNO;RIO SECO;CÓRDOBA;;
EL JORDAN;141120000000027;141120000000027;-29,89233017;-63,827648163;AREA SIN GOBIERNO;RIO SECO;CÓRDOBA;;
LA BARRANCA;141120000000045;141120000000045;-29,670793014;-63,72388041;AREA SIN GOBIERNO;RIO SECO;CÓRDOBA;;
POZO DE LAS OLLAS;141120000000085;141120000000085;-30,017289173;-63,053073115;AREA SIN GOBIERNO;RIO SECO;CÓRDOBA;;
PUNTA DEL MONTE;141120000000091;141120000000091;-29,720791317;-63,582044188;AREA SIN GOBIERNO;RIO SECO;CÓRDOBA;;
LA VICTORIA;141120000000059;141120000000059;-30,139223099;-63,438087463;AREA SIN GOBIERNO;RIO SECO;CÓRDOBA;;
SAN MIGUEL;141120000000104;141120000000104;-29,787164688;-63,731506348;AREA SIN GOBIERNO;RIO SECO;CÓRDOBA;;
ALTO DE FIERRO;141120000000002;141120000000002;-29,701099214;-63,614692906;AREA SIN GOBIERNO;RIO SECO;CÓRDOBA;;
SANTA ISABEL;141120000000107;141120000000107;-29,773042678;-63,455763055;AREA SIN GOBIERNO;RIO SECO;CÓRDOBA;;
LA PENCA;141120000000053;141120000000053;-30,1320698;-63,5176265;AREA SIN GOBIERNO;RIO SECO;CÓRDOBA;;
SAN ANTONIO;141120000000098;141120000000098;-29,757294391;-63,39076668;AREA SIN GOBIERNO;RIO SECO;CÓRDOBA;;
LA VICTORIA OESTE;141120000000061;141120000000061;-30,182365813;-63,484456548;AREA SIN GOBIERNO;RIO SECO;CÓRDOBA;;
CAMPO GRANDE;141120000000010;141120000000010;-30,049170141;-63,544547132;AREA SIN GOBIERNO;RIO SECO;CÓRDOBA;;
LA VICTORIA (E);141120000000060;141120000000060;-30,135083115;-63,442940927;AREA SIN GOBIERNO;RIO SECO;CÓRDOBA;;
3 DE MAYO;540770308000001;540770308000001;-26,785012551;-54,901151033;GARUHAPE;LIBERTADOR GENERAL SAN MARTÍN;MISIONES;;
GARUHAPE;540770308030000;540770308030000;-26,818682882;-54,957612007;GARUHAPE;LIBERTADOR GENERAL SAN MARTÍN;MISIONES;;
SAN MIGUEL;540770308100000;540770308100000;-26,853336701;-54,88929241;GARUHAPE;LIBERTADOR GENERAL SAN MARTÍN;MISIONES;;
PUERTO GARUHAPE;540770308000010;540770308000010;-26,793895721;-54,966495514;GARUHAPE;LIBERTADOR GENERAL SAN MARTÍN;MISIONES;;
SALSACATE;140770609040000;140770609040000;-31,315161675;-65,091026059;SALSACATE;POCHO;CÓRDOBA;;
VILLA VISO;140770609000051;140770609000051;-31,357051652;-65,101950716;SALSACATE;POCHO;CÓRDOBA;;
CASA BLANCA;140770609000009;140770609000009;-31,373725053;-65,158272;SALSACATE;POCHO;CÓRDOBA;;
TANINGA;140770609070000;140770609070000;-31,345400053;-65,080116874;SALSACATE;POCHO;CÓRDOBA;;
PUEBLO VIEJO;141820000000071;141820000000071;-32,847225189;-62,834190369;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
SAN EUSEBIO;141820000000073;141820000000073;-32,237827301;-62,487499237;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
LAS LAGUNITAS;141820000000060;141820000000060;-32,724636034;-62,925200879;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
LA TIGRA;141820000000059;141820000000059;-32,036872223;-62,468902893;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
COLONIA LA VERDE;141820000000037;141820000000037;-32,761426847;-62,4990827;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
COLONIA MARCOS SASTRE;141820000000038;141820000000038;-32,539891132;-62,417149197;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
CAMPO LOS CORRALITOS;141820000000007;141820000000007;-32,9425718;-62,6497689;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
COLONIA EL DORADO;141820000000029;141820000000029;-33,8033612;-62,8044841;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
CAMPO LOS ALGARROBOS;141820000000006;141820000000006;-32,951595809;-62,50754552;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
COLONIA LA CONCORDIA;141820000000033;141820000000033;-32,6640192;-62,7458186;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
SAN MELITON;141820000000075;141820000000075;-33,551448822;-62,734004974;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
CAYUQUEO;141820000000019;141820000000019;-32,8009107;-63,1176321;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
CAMPO COSTA;141820000000002;141820000000002;-33,4792553;-62,9564065;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
COLONIA LA UNION;141820000000036;141820000000036;-32,970558162;-62,868255574;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
LA HERRADURA;141820000000056;141820000000056;-32,548580177;-63,119600141;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
SAN SEVERO;141820000260000;141820000260000;-33,538325471;-63,047927679;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
CAMPO SANTA RITA;141820000000012;141820000000012;-32,662101492;-62,450894402;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
COLONIA 10 DE MAYO;141820000000021;141820000000021;-32,520112892;-62,507923349;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
COLONIA EL BALQUIN;141820000000027;141820000000027;-33,594585;-62,9826062;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
COLONIA EL PIQUILLIN;141820000000030;141820000000030;-32,783660703;-62,807724497;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
COLONIA CORRAL DEL BAJO;141820000000024;141820000000024;-32,0755992;-62,800031;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
CAMPO LAS CHACRAS;141820000000005;141820000000005;-32,774095601;-62,721423967;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
CUATRO CAMINOS;141820000000044;141820000000044;-32,71482226;-62,592300765;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
POTRO MUERTO;141820000000070;141820000000070;-32,120219367;-62,428029601;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
EL UCLE;141820000000051;141820000000051;-32,106007745;-62,662229286;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
CORRAL DEL BAJO;141820000000043;141820000000043;-32,073730469;-62,803035736;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
CAMPO VIONNET;141820000000015;141820000000015;-32,475955474;-63,02852347;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
COLONIA PICO CHACO;141820000000041;141820000000041;-32,38023581;-62,789546484;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
RAMON J. CARCANO;141820000230000;141820000230000;-32,491108912;-63,102807514;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
COLONIA LA LOLA;141820000000035;141820000000035;-33,730895616;-62,785148672;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
COLONIA LA CELINA;141820000000032;141820000000032;-33,7998069;-62,9152446;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
COLONIA EL DESCANSO;141820000000028;141820000000028;-32,188166049;-62,722882956;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
CNIA NORTE;141820000000020;141820000000020;-32,5153117;-62,8032808;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
COLONIA ESPERANZA;141820000000031;141820000000031;-32,6391643;-62,8533637;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
COLONIA CORRAL DE GUARDIA;141820000000023;141820000000023;-32,032381317;-62,631689462;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
CAMPO SANTA ELENA;141820000000010;141820000000010;-33,137123485;-62,959982987;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
COLONIA LA LEONCITA;141820000000034;141820000000034;-32,118394115;-62,562812241;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
CAMPO SAN ELIAS;141820000000009;141820000000009;-33,234234193;-62,876571583;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
CAMPO LA LUISITA;141820000000004;141820000000004;-32,9980972;-62,7185441;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
CAMPO LOS GALGOS;141820000000008;141820000000008;-33,152621585;-62,682291088;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
CAMPO CRESPO-P/BALLESTERS;141820000000003;141820000000003;-32,4378502;-62,9397616;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
CAMPO YANZI;141820000000016;141820000000016;-32,46431231;-62,742529038;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
COLONIA SANTA RITA;141820000000042;141820000000042;-33,036563276;-63,019451004;AREA SIN GOBIERNO;UNION;CÓRDOBA;;
LUCA;140420322100000;140420322100000;-32,54019796;-63,476253638;LUCA;GENERAL SAN MARTIN;CÓRDOBA;;
ENRIQUE CARBO;300560184030000;300560184030000;-33,147848356;-59,208940114;ENRIQUE CARBO;GUALEGUAYCHU;ENTRE RÍOS;;
ALARCON;300560184000002;300560184000002;-33,154505087;-58,988901125;ENRIQUE CARBO;GUALEGUAYCHU;ENTRE RÍOS;;
GENERAL RACEDO;300219115110000;300219115110000;-31,984016449;-60,408391229;EL CARMEN - ESTACION RACEDO;DIAMANTE;ENTRE RÍOS;;
CARCEL;380986196000024;380986196000024;-23,817407608;-65,53327179;TUMBAYA;TUMBAYA;JUJUY;;
PUNTA CORRAL;380986196000098;380986196000098;-23,717283249;-65,387329102;TUMBAYA;TUMBAYA;JUJUY;;
COIRURO;380986196000035;380986196000035;-23,887716293;-65,457740784;TUMBAYA;TUMBAYA;JUJUY;;
AGUA BENDITA;380986196000004;380986196000004;-23,832056045;-65,475578308;TUMBAYA;TUMBAYA;JUJUY;;
TUMBAYA;380986196040000;380986196040000;-23,85230341;-65,467254668;TUMBAYA;TUMBAYA;JUJUY;;
TUMBAYA GRANDE;380986196000128;380986196000128;-23,83077;-65,48998;TUMBAYA;TUMBAYA;JUJUY;;
LEONES;140630567160000;140630567160000;-32,658391411;-62,299914625;LEONES;MARCOS JUAREZ;CÓRDOBA;;
EL PALMAR;220630189000062;220630189000062;-25,289866904;-60,686208931;MIRAFLORES;GENERAL GUEMES;CHACO;;
GUEMES;220630189000089;220630189000089;-25,77302557;-60,81551973;MIRAFLORES;GENERAL GUEMES;CHACO;;
LA ARMONIA;220630189000093;220630189000093;-25,18170007;-61,09499711;MIRAFLORES;GENERAL GUEMES;CHACO;;
EL QUEBRACHO;220630189000071;220630189000071;-25,237790917;-61,280372493;MIRAFLORES;GENERAL GUEMES;CHACO;;
LOTE 126;220630189000152;220630189000152;-25,67820965;-60,95518998;MIRAFLORES;GENERAL GUEMES;CHACO;;
EL DESCANSO;220630189000049;220630189000049;-25,640911181;-61,01546461;MIRAFLORES;GENERAL GUEMES;CHACO;;
LA GRINGA;220630189000110;220630189000110;-25,3091259;-60,987510681;MIRAFLORES;GENERAL GUEMES;CHACO;;
LOS CIENAGOS;220630189000143;220630189000143;-25,141615154;-61,258010943;MIRAFLORES;GENERAL GUEMES;CHACO;;
4 DE FEBRERO;220630189000002;220630189000002;-25,574103686;-60,791869365;MIRAFLORES;GENERAL GUEMES;CHACO;;
LOS PEREYRAS;220630189000146;220630189000146;-25,47515938;-61,1766573;MIRAFLORES;GENERAL GUEMES;CHACO;;
TORRE DEL MIRADOR;220630189000248;220630189000248;-25,563774649;-61,294017692;MIRAFLORES;GENERAL GUEMES;CHACO;;
MONTE CASEROS;220630189000166;220630189000166;-25,594114857;-61,094311639;MIRAFLORES;GENERAL GUEMES;CHACO;;
POZO EL ZAPALLAR;220630189000215;220630189000215;-25,271381348;-60,853594364;MIRAFLORES;GENERAL GUEMES;CHACO;;
EL MOJO;220630189000057;220630189000057;-25,213444695;-60,641178364;MIRAFLORES;GENERAL GUEMES;CHACO;;
CRUCE PEÑALOZA;220630189000030;220630189000030;-25,4759368;-61,09373572;MIRAFLORES;GENERAL GUEMES;CHACO;;
LAS MARGARITAS;220630189000136;220630189000136;-25,67516433;-61,19567793;MIRAFLORES;GENERAL GUEMES;CHACO;;
ROSALES;220630189000227;220630189000227;-25,298093796;-61,174240112;MIRAFLORES;GENERAL GUEMES;CHACO;;
CENTRAL NORTE;220630189000021;220630189000021;-25,61122223;-60,9338287;MIRAFLORES;GENERAL GUEMES;CHACO;;
POZO DE LA PAVA;220630189000193;220630189000193;-25,42782402;-60,93699646;MIRAFLORES;GENERAL GUEMES;CHACO;;
LAS CUATRO BOCAS;220630189000131;220630189000131;-25,7529841;-60,87629431;MIRAFLORES;GENERAL GUEMES;CHACO;;
EL MILAGRO;220630189000056;220630189000056;-25,49876282;-61,02292096;MIRAFLORES;GENERAL GUEMES;CHACO;;
LOS PLACERES;220630189000147;220630189000147;-25,481537794;-61,282597106;MIRAFLORES;GENERAL GUEMES;CHACO;;
POZO DE LA MULA;220630189000192;220630189000192;-25,28162384;-61,056972504;MIRAFLORES;GENERAL GUEMES;CHACO;;
MANANTIALES;220630189000160;220630189000160;-25,149277968;-60,730189967;MIRAFLORES;GENERAL GUEMES;CHACO;;
LA ESMERALDA;220630189000101;220630189000101;-25,346116117;-60,786686769;MIRAFLORES;GENERAL GUEMES;CHACO;;
POZO DEL NEGRO;220630189000204;220630189000204;-25,210477829;-61,119625092;MIRAFLORES;GENERAL GUEMES;CHACO;;
BALBUENA;220630189000009;220630189000009;-25,722097369;-60,976436298;MIRAFLORES;GENERAL GUEMES;CHACO;;
MIRAFLORES;220630189070000;220630189070000;-25,648933497;-60,93004019;MIRAFLORES;GENERAL GUEMES;CHACO;;
EL RETIRO;220630189000074;220630189000074;-25,588741645;-60,968009238;MIRAFLORES;GENERAL GUEMES;CHACO;;
CAMPO LA CHINA;220630189000019;220630189000019;-25,477611131;-60,977506302;MIRAFLORES;GENERAL GUEMES;CHACO;;
LA MEDIA LUNA;220630189000114;220630189000114;-25,212692574;-60,86084485;MIRAFLORES;GENERAL GUEMES;CHACO;;
1° DE MAYO;220630189000001;220630189000001;-25,704138218;-61,031502727;MIRAFLORES;GENERAL GUEMES;CHACO;;
PASO DE LA CRUZ;220630189000185;220630189000185;-25,261796;-61,077585;MIRAFLORES;GENERAL GUEMES;CHACO;;
LOTE 76;220630189000156;220630189000156;-25,64150311;-60,94504947;MIRAFLORES;GENERAL GUEMES;CHACO;;
SANTA VICTORIA;220630189000239;220630189000239;-25,496005445;-60,889394154;MIRAFLORES;GENERAL GUEMES;CHACO;;
PALO MARCADO;220630189000175;220630189000175;-25,404797274;-60,728636526;MIRAFLORES;GENERAL GUEMES;CHACO;;
TECHAT;220630189000245;220630189000245;-25,547068796;-60,894028391;MIRAFLORES;GENERAL GUEMES;CHACO;;
LOTE 71;220630189000155;220630189000155;-25,642583286;-60,904380382;MIRAFLORES;GENERAL GUEMES;CHACO;;
LAS PUERTAS;220630189000138;220630189000138;-25,566435584;-61,157420602;MIRAFLORES;GENERAL GUEMES;CHACO;;
POZO LA GRINGA;220630189000217;220630189000217;-25,316372823;-60,984442425;MIRAFLORES;GENERAL GUEMES;CHACO;;
EL CAÑON;220630189000041;220630189000041;-25,73502646;-60,93668274;MIRAFLORES;GENERAL GUEMES;CHACO;;
LAS HACHERAS;220630189000134;220630189000134;-25,389855618;-60,988590012;MIRAFLORES;GENERAL GUEMES;CHACO;;
LOS QUIRQUINCHOS;220630189000150;220630189000150;-25,696930564;-60,917099133;MIRAFLORES;GENERAL GUEMES;CHACO;;
YAPEYU;220630189000253;220630189000253;-25,708138208;-60,865919548;MIRAFLORES;GENERAL GUEMES;CHACO;;
LA CHEOGUE;220630189000097;220630189000097;-25,551770832;-60,842660618;MIRAFLORES;GENERAL GUEMES;CHACO;;
NUEVA UNION;220630189000171;220630189000171;-25,73468399;-61,011539459;MIRAFLORES;GENERAL GUEMES;CHACO;;
BAJADA ALTA;220630189000005;220630189000005;-25,38190432;-60,892793566;MIRAFLORES;GENERAL GUEMES;CHACO;;
EL ALGARROBO;220630189000036;220630189000036;-25,645636017;-61,173217677;MIRAFLORES;GENERAL GUEMES;CHACO;;
BAJO HONDO;220630189000006;220630189000006;-25,122100706;-61,200023375;MIRAFLORES;GENERAL GUEMES;CHACO;;
EL QUEBRACHO BALEADO;220630189000072;220630189000072;-25,355828739;-60,920490357;MIRAFLORES;GENERAL GUEMES;CHACO;;
SAN LORENZO;220630189000231;220630189000231;-25,69571207;-61,09074212;MIRAFLORES;GENERAL GUEMES;CHACO;;
