CONSTITUCION;82028;82028;-33,3790173;-61,3544315;SANTA FE;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>82028</Literal></PropertyIsEqualTo></Filter>;86910;94;46;46;96;27693;27732;13;25971;6;8;524;5;2
FIGUEROA;86070;86070;-26,914608594;-63,529854431;SANTIAGO DEL ESTERO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>86070</Literal></PropertyIsEqualTo></Filter>;17820;24;0;0;59;4084;4085;34;3709;9;68;2406;36;14
BALCARCE;06063;06063;-37,5739424;-58,6177189;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06063</Literal></PropertyIsEqualTo></Filter>;43823;89;71;80;98;14720;14746;10;14022;4;4;367;6;2
SOBREMONTE;14154;14154;-29,616354941;-64,062436384;CÓRDOBA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>14154</Literal></PropertyIsEqualTo></Filter>;4591;64;0;0;83;1311;1328;12;1233;5;9;42;14;6
TUNUYAN;50119;50119;-33,4855528;-69,18303881;MENDOZA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>50119</Literal></PropertyIsEqualTo></Filter>;49458;84;52;49;90;13538;13573;15;12690;6;11;677;12;6
ALMIRANTE BROWN;22007;22007;-25,534456253;-62,852661133;CHACO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>22007</Literal></PropertyIsEqualTo></Filter>;34075;47;0;0;71;8730;8745;17;7995;8;23;1344;30;9
HURLINGHAM;06408;06408;-34,593093136;-58,635720951;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06408</Literal></PropertyIsEqualTo></Filter>;181241;34;11;58;95;55122;55161;15;50403;8;11;1460;6;2
LA PAZ;30070;30070;-30,60360412;-59,52751986;ENTRE RÍOS;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>30070</Literal></PropertyIsEqualTo></Filter>;66903;87;62;10;87;18305;18341;20;17440;4;8;684;12;7
QUITILIPI;22133;22133;-26,99698694;-60,33777397;CHACO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>22133</Literal></PropertyIsEqualTo></Filter>;34081;74;26;0;73;8809;8817;21;8276;6;17;985;23;10
JUAN MARTÍN DE PUEYRREDÓN;74056;74056;-33,368777964;-66,40741813;SAN LUIS;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>74056</Literal></PropertyIsEqualTo></Filter>;204019;98;79;63;95;58559;58655;10;53317;8;10;930;6;3
TAFI VIEJO;90105;90105;-26,741963216;-65,563156447;TUCUMÁN;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>90105</Literal></PropertyIsEqualTo></Filter>;121638;85;30;43;92;3972;29782;19;3793;4;16;300;13;5
CHOYA;86063;86063;-28,599575043;-64,665016174;SANTIAGO DEL ESTERO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>86063</Literal></PropertyIsEqualTo></Filter>;34667;85;32;31;87;9465;9465;14;9030;4;32;726;13;6
O HIGGINS;22112;22112;-27,282306249;-60,802376761;CHACO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>22112</Literal></PropertyIsEqualTo></Filter>;20131;77;1;0;75;5184;5185;25;5002;3;9;299;25;9
GAIMAN;26042;26042;-43,33395568;-65,47259113;CHUBUT;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>26042</Literal></PropertyIsEqualTo></Filter>;11141;88;9;76;92;3508;3537;15;3279;6;9;114;8;3
CAPITAN SARMIENTO;06140;06140;-34,1731879;-59,9792421;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06140</Literal></PropertyIsEqualTo></Filter>;14494;88;81;88;98;4672;4678;9;4481;4;6;101;6;2
REALICO;42133;42133;-35,01791303;-64,035117862;LA PAMPA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>42133</Literal></PropertyIsEqualTo></Filter>;16227;93;42;90;97;5472;5494;7;5396;1;1;31;2;1
BELGRANO;74014;74014;-32,52213375;-66,48595015;SAN LUIS;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>74014</Literal></PropertyIsEqualTo></Filter>;3985;58;8;0;80;1294;1304;15;1246;3;9;79;22;5
SAN ANTONIO;62077;62077;-40,778587341;-65,050743103;RÍO NEGRO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>62077</Literal></PropertyIsEqualTo></Filter>;29284;98;33;90;95;9230;9276;15;8837;4;6;176;6;3
FUTALEUFU;26035;26035;-43,48395319;-71,59418478;CHUBUT;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>26035</Literal></PropertyIsEqualTo></Filter>;43076;93;81;87;91;13740;13874;14;12833;6;9;419;8;3
ATAMISQUI;86021;86021;-28,82072;-63,74698;SANTIAGO DEL ESTERO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>86021</Literal></PropertyIsEqualTo></Filter>;10923;36;0;0;64;2520;2529;18;2454;2;21;476;29;10
MAIPU;22091;22091;-26,164279026;-60,55151954;CHACO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>22091</Literal></PropertyIsEqualTo></Filter>;25288;54;8;0;70;6346;6354;20;6103;3;17;836;28;9
CATAN LIL;58021;58021;-39,314510533;-70,154038951;NEUQUÉN;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>58021</Literal></PropertyIsEqualTo></Filter>;2155;36;0;0;41;661;663;20;640;3;10;51;21;5
SALTO;06714;06714;-34,1554316;-60,4724629;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06714</Literal></PropertyIsEqualTo></Filter>;32653;90;46;69;96;10689;10707;7;10372;2;2;206;5;2
GENERAL MANUEL BELGRANO;54049;54049;-25,79129267;-53,88429149;MISIONES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>54049</Literal></PropertyIsEqualTo></Filter>;42902;35;2;0;71;11042;11082;23;10435;5;18;1467;20;4
GOYA;18070;18070;-29,175124402;-58,889820541;CORRIENTES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>18070</Literal></PropertyIsEqualTo></Filter>;89959;81;53;0;83;4119;24381;26;3934;4;17;868;15;6
GENERAL PINTO;06351;06351;-34,8011277;-61,8636453;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06351</Literal></PropertyIsEqualTo></Filter>;11261;81;38;54;96;3888;3888;10;3820;1;2;38;3;1
CORPEN AIKE;78007;78007;-50,203589682;-69,91434697;SANTA CRUZ;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>78007</Literal></PropertyIsEqualTo></Filter>;11093;95;82;94;92;3481;3512;7;3299;5;7;79;6;2
PICHI MAHUIDA;62063;62063;-39,0626;-63,9792;RÍO NEGRO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>62063</Literal></PropertyIsEqualTo></Filter>;14107;89;47;81;96;4687;4705;12;4587;2;3;65;4;2
CALAMUCHITA;14007;14007;-32,092862143;-64,563878452;CÓRDOBA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>14007</Literal></PropertyIsEqualTo></Filter>;54730;85;9;20;91;16915;17384;13;16270;3;6;475;7;3
CARMEN DE ARECO;06161;06161;-34,4145467;-59,8540512;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06161</Literal></PropertyIsEqualTo></Filter>;14692;77;49;88;98;4631;4641;10;4498;2;4;81;5;2
TERCERO ARRIBA;14161;14161;-32,252891508;-64,251432088;CÓRDOBA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>14161</Literal></PropertyIsEqualTo></Filter>;109554;95;46;62;97;36058;36162;8;35121;2;3;245;3;1
SAN FERNANDO;22140;22140;-27,925615311;-59,31798172;CHACO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>22140</Literal></PropertyIsEqualTo></Filter>;390874;98;46;0;91;110180;110295;18;102755;6;10;4657;11;5
EXALTACIÓN DE LA CRUZ;06266;06266;-34,2240131;-59,232576;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06266</Literal></PropertyIsEqualTo></Filter>;29805;56;39;39;95;9101;9119;12;8626;5;9;365;8;3
COMUNA 12;02012;02012;-34,560625135;-58,474944746;CIUDAD DE BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>02012</Literal></PropertyIsEqualTo></Filter>;200116;99;99;97;99;78286;78640;10;74995;4;4;218;1;0
LIHUEL CALEL;42084;42084;-38,01481736;-65,584818951;LA PAMPA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>42084</Literal></PropertyIsEqualTo></Filter>;439;37;0;0;91;182;184;9;179;1;4;6;4;0
NECOCHEA;06581;06581;-38,085516;-59,2924177;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06581</Literal></PropertyIsEqualTo></Filter>;92933;93;76;61;95;31425;31556;11;30285;3;4;299;3;1
GUASAYAN;86084;86084;-27,850400925;-65,011795044;SANTIAGO DEL ESTERO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>86084</Literal></PropertyIsEqualTo></Filter>;7602;65;0;0;72;1950;1952;11;1795;7;28;405;20;8
PILAR;06638;06638;-34,422005581;-58,952837882;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06638</Literal></PropertyIsEqualTo></Filter>;299077;27;17;57;97;82671;82744;14;75816;8;14;5010;13;5
GENERAL OCAMPO;46084;46084;-30,878257752;-66,180053711;LA RIOJA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>46084</Literal></PropertyIsEqualTo></Filter>;7145;83;0;0;83;2096;2102;10;2047;2;11;201;15;4
PACLIN;10077;10077;-27,854732513;-65,717269898;CATAMARCA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>10077</Literal></PropertyIsEqualTo></Filter>;4185;84;32;0;91;1152;1158;13;1080;6;9;35;9;4
SAN MIGUEL;06760;06760;-34,575140152;-58,696040989;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06760</Literal></PropertyIsEqualTo></Filter>;276190;42;34;76;97;80627;80697;14;72989;9;12;2598;8;3
PILA;06630;06630;-36,097606751;-58,098558707;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06630</Literal></PropertyIsEqualTo></Filter>;3640;64;51;74;96;1215;1223;8;1197;1;6;61;4;2
MAGALLANES;78042;78042;-49,064224243;-68,324668884;SANTA CRUZ;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>78042</Literal></PropertyIsEqualTo></Filter>;9202;97;80;95;95;2807;2808;8;2664;5;8;85;5;1
DIAMANTE;30021;30021;-32,011978035;-60,61726225;ENTRE RÍOS;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>30021</Literal></PropertyIsEqualTo></Filter>;46361;87;58;31;95;14784;14831;12;14252;3;4;185;4;2
MAIPU;50070;50070;-32,940932971;-68,642916793;MENDOZA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>50070</Literal></PropertyIsEqualTo></Filter>;172332;85;47;60;95;46569;46611;17;42411;8;11;1030;8;4
SANTA MARIA;10091;10091;-26,794689249;-66,483496437;CATAMARCA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>10091</Literal></PropertyIsEqualTo></Filter>;22548;87;30;0;82;5982;6008;15;5513;7;15;440;13;4
LEDESMA;38035;38035;-23,884973526;-64,673904419;JUJUY;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>38035</Literal></PropertyIsEqualTo></Filter>;81790;96;70;39;85;20345;20385;16;18354;9;16;1440;17;8
UTRACAN;42154;42154;-37,439212799;-65,023735046;LA PAMPA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>42154</Literal></PropertyIsEqualTo></Filter>;14839;90;50;79;96;5005;5036;8;4927;1;2;66;3;1
ADOLFO ALSINA;06007;06007;-37,046226443;-63,266821042;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06007</Literal></PropertyIsEqualTo></Filter>;17072;84;38;64;95;4199;6266;12;6097;2;3;92;3;1
RIO PRIMERO;14105;14105;-30,805935463;-63,173242925;CÓRDOBA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>14105</Literal></PropertyIsEqualTo></Filter>;46675;82;2;11;92;13652;13675;12;13142;3;6;386;8;4
CAFAYATE;66021;66021;-26,10228924;-66,015506705;SALTA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>66021</Literal></PropertyIsEqualTo></Filter>;14850;89;77;0;80;3555;3603;16;2892;18;24;204;19;9
SARMIENTO;86182;86182;-28,081445866;-63,33466823;SANTIAGO DEL ESTERO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>86182</Literal></PropertyIsEqualTo></Filter>;4607;56;0;0;57;1057;1060;24;1041;1;34;347;28;12
MERCEDES;18105;18105;-29,060000001;-57,760000021;CORRIENTES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>18105</Literal></PropertyIsEqualTo></Filter>;40667;88;50;0;88;11172;11200;20;10638;4;8;457;12;5
LOBOS;06483;06483;-35,2649767;-59,0698098;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06483</Literal></PropertyIsEqualTo></Filter>;36172;60;26;40;96;11749;11769;10;11007;6;8;234;4;2
GENERAL GUEMES;22063;22063;-25,704138218;-61,031502727;CHACO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>22063</Literal></PropertyIsEqualTo></Filter>;67132;58;1;0;57;17243;17298;20;16065;6;25;3303;35;12
OJO DE AGUA;86126;86126;-29,72712;-63,42753;SANTIAGO DEL ESTERO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>86126</Literal></PropertyIsEqualTo></Filter>;14008;50;0;0;81;3784;3796;12;3471;8;15;261;18;5
AZUL;06049;06049;-37,0314689;-59,6042326;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06049</Literal></PropertyIsEqualTo></Filter>;65280;90;70;78;97;22020;22075;9;21050;4;4;272;3;2
ENSENADA;06245;06245;-34,875848555;-57,933629899;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06245</Literal></PropertyIsEqualTo></Filter>;56729;99;47;64;96;17443;17470;16;16486;5;12;1154;10;2
MORENO;86119;86119;-27,413858414;-63,065467834;SANTIAGO DEL ESTERO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>86119</Literal></PropertyIsEqualTo></Filter>;32130;62;0;0;75;7467;7497;18;6013;19;38;1417;25;11
CAPITAL;10049;10049;-28,332107544;-65,894065857;CATAMARCA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>10049</Literal></PropertyIsEqualTo></Filter>;159703;97;82;38;94;42037;42130;9;38408;8;10;656;8;4
CONFLUENCIA;58035;58035;-38,752823157;-68,837738725;NEUQUÉN;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>58035</Literal></PropertyIsEqualTo></Filter>;362673;96;79;88;96;113864;114064;13;105919;6;10;4175;8;4
DAIREAUX;06231;06231;-36,752182007;-61,815643311;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06231</Literal></PropertyIsEqualTo></Filter>;16889;79;57;51;96;5479;5491;9;5284;3;5;82;4;2
LAVALLE;50056;50056;-32,810136757;-67,221782078;MENDOZA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>50056</Literal></PropertyIsEqualTo></Filter>;36738;75;22;18;85;9269;9271;20;8612;7;13;599;18;6
CONESA;62028;62028;-40,220565796;-64,070602417;RÍO NEGRO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>62028</Literal></PropertyIsEqualTo></Filter>;7069;78;6;72;93;2254;2266;13;2179;3;8;109;9;3
TAFI DEL VALLE;90098;90098;-26,596217;-65,8573856;TUCUMÁN;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>90098</Literal></PropertyIsEqualTo></Filter>;14933;70;0;0;79;29772;4027;10;26614;10;12;1641;15;3
GOBERNADOR DUPUY;74042;74042;-34,823871612;-66,448936462;SAN LUIS;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>74042</Literal></PropertyIsEqualTo></Filter>;11779;83;10;0;87;3508;3524;17;3394;3;7;145;12;5
LOS ANDES;66105;66105;-24,654569626;-67,303604126;SALTA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>66105</Literal></PropertyIsEqualTo></Filter>;6050;81;36;46;51;1250;1292;18;1110;11;26;185;27;11
COMUNA 8;02008;02008;-34,674993579;-58,476162985;CIUDAD DE BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>02008</Literal></PropertyIsEqualTo></Filter>;187237;98;93;63;92;57119;58254;18;48631;16;17;799;11;5
CASEROS;82014;82014;-33,2334798;-61,682947;SANTA FE;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>82014</Literal></PropertyIsEqualTo></Filter>;82100;85;44;54;97;27951;28010;9;26764;4;5;306;3;1
TRENQUE LAUQUEN;06826;06826;-36,0383096;-62,8210281;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06826</Literal></PropertyIsEqualTo></Filter>;43021;87;81;48;92;14519;14538;7;13772;5;6;155;3;1
METAN;66112;66112;-25,51643753;-64,605926514;SALTA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>66112</Literal></PropertyIsEqualTo></Filter>;40351;91;65;38;85;10128;10144;23;9312;8;17;1007;18;6
GENERAL TABOADA;86077;86077;-28,41299021;-62,79434139;SANTIAGO DEL ESTERO;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>86077</Literal></PropertyIsEqualTo></Filter>;38105;62;0;0;76;9073;9108;16;8319;8;22;1330;19;8
USHUAIA;94014;94014;-54,637686083;-67,766940855;TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>94014</Literal></PropertyIsEqualTo></Filter>;56956;93;87;88;94;17538;17688;16;16891;3;14;1855;13;2
SAN VICENTE;06778;06778;-35,183110002;-58,452410024;BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>06778</Literal></PropertyIsEqualTo></Filter>;59478;51;47;72;96;17116;17121;13;16377;4;13;1501;15;6
GENERAL LAMADRID;46077;46077;-28,976200104;-68,214889526;LA RIOJA;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>46077</Literal></PropertyIsEqualTo></Filter>;1734;94;0;0;87;484;487;13;475;1;11;49;9;4
JACHAL;70056;70056;-30,20949542;-68,74673275;SAN JUAN;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>70056</Literal></PropertyIsEqualTo></Filter>;21730;91;0;0;92;5365;5386;25;4996;6;16;501;9;3
RAWSON;26077;26077;-43,315554025;-65,3717721;CHUBUT;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>26077</Literal></PropertyIsEqualTo></Filter>;131313;98;83;95;96;41187;41276;12;39372;4;5;603;6;3
GENERAL PAZ;18063;18063;-27,705562904;-57,794965844;CORRIENTES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>18063</Literal></PropertyIsEqualTo></Filter>;14836;72;30;0;72;2387;4148;26;2287;4;25;188;16;7
COMUNA 4;02004;02004;-34,646413551;-58,384271032;CIUDAD DE BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>02004</Literal></PropertyIsEqualTo></Filter>;218245;99;94;77;95;75144;76562;14;69680;8;10;1047;12;3
COMUNA 10;02010;02010;-34,627686291;-58,483587278;CIUDAD DE BUENOS AIRES;;;;https://gis.obraspublicas.gob.ar/layers/public_wxs/;departamentos_2010_antartida;<Filter><PropertyIsEqualTo><PropertyName>codigo</PropertyName><Literal>02010</Literal></PropertyIsEqualTo></Filter>;166022;99;98;97;98;61133;61545;11;58332;5;5;170;3;0
